received_at,sequence,millis,gain,integration_time,pwm_percent,pwm_raw,page,415,445,480,515,555,590,630,680,nir,clear
2026-09-14T20:36:09.839642+00:00,2292,1644036,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:10.559362+00:00,2293,1644752,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:36:11.271659+00:00,2294,1645469,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:11.999522+00:00,2295,1646186,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:12.711956+00:00,2296,1646904,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:13.431560+00:00,2297,1647622,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:14.143911+00:00,2298,1648339,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:14.863988+00:00,2299,1649056,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:15.583057+00:00,2300,1649774,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:16.294754+00:00,2301,1650492,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:17.015924+00:00,2302,1651209,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:17.727144+00:00,2303,1651927,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:18.447856+00:00,2304,1652643,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:19.167077+00:00,2305,1653360,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:36:19.879480+00:00,2306,1654078,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:20.599519+00:00,2307,1654795,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:21.319679+00:00,2308,1655513,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:22.032374+00:00,2309,1656230,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:22.751856+00:00,2310,1656948,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:36:23.471301+00:00,2311,1657666,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:24.183637+00:00,2312,1658383,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:24.903384+00:00,2313,1659100,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:25.615931+00:00,2314,1659817,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:26.335700+00:00,2315,1660534,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:27.056205+00:00,2316,1661252,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:27.767928+00:00,2317,1661969,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:36:28.487427+00:00,2318,1662687,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:29.208394+00:00,2319,1663405,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:29.919897+00:00,2320,1664122,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:30.639602+00:00,2321,1664840,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:31.350440+00:00,2322,1665557,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:32.072243+00:00,2323,1666274,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:32.790718+00:00,2324,1666992,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:36:33.502965+00:00,2325,1667708,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:34.223367+00:00,2326,1668425,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:34.943383+00:00,2327,1669143,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:35.656260+00:00,2328,1669861,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:36.375066+00:00,2329,1670579,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:36:37.095214+00:00,2330,1671297,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:37.808382+00:00,2331,1672013,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:38.527113+00:00,2332,1672731,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:39.240328+00:00,2333,1673448,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:36:39.958256+00:00,2334,1674165,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:40.680063+00:00,2335,1674883,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:41.390746+00:00,2336,1675599,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:42.111898+00:00,2337,1676317,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:42.832285+00:00,2338,1677035,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:43.551854+00:00,2339,1677753,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:44.263952+00:00,2340,1678471,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:44.983695+00:00,2341,1679187,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:45.695631+00:00,2342,1679905,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:46.415696+00:00,2343,1680622,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:36:47.134928+00:00,2344,1681340,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:36:47.847419+00:00,2345,1682057,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:48.567841+00:00,2346,1682774,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:49.286785+00:00,2347,1683491,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:49.999541+00:00,2348,1684209,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:50.720123+00:00,2349,1684927,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:36:51.431509+00:00,2350,1685645,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:36:52.151102+00:00,2351,1686362,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:52.863738+00:00,2352,1687079,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:53.584156+00:00,2353,1687796,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:54.303226+00:00,2354,1688513,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:36:55.015913+00:00,2355,1689230,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:55.735944+00:00,2356,1689948,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:56.456267+00:00,2357,1690665,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:57.176426+00:00,2358,1691383,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:57.887874+00:00,2359,1692100,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:36:58.607168+00:00,2360,1692818,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:36:59.328160+00:00,2361,1693536,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:37:00.039497+00:00,2362,1694253,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:00.759314+00:00,2363,1694970,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:37:01.470486+00:00,2364,1695687,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:02.190787+00:00,2365,1696404,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:02.911793+00:00,2366,1697122,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:03.623534+00:00,2367,1697839,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:04.344250+00:00,2368,1698556,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:37:05.055476+00:00,2369,1699274,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:05.776226+00:00,2370,1699992,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:06.495749+00:00,2371,1700710,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:37:07.208388+00:00,2372,1701427,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:37:07.927485+00:00,2373,1702144,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:37:08.647363+00:00,2374,1702861,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:09.359946+00:00,2375,1703578,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:10.079755+00:00,2376,1704295,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:10.799605+00:00,2377,1705013,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:11.512051+00:00,2378,1705731,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:12.232210+00:00,2379,1706448,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:12.944379+00:00,2380,1707166,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:13.664099+00:00,2381,1707884,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:14.383852+00:00,2382,1708601,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:37:15.096194+00:00,2383,1709318,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:15.817043+00:00,2384,1710035,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:16.528673+00:00,2385,1710752,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:37:17.256866+00:00,2386,1711469,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:17.968168+00:00,2387,1712187,128x,300ms,25,64,1,0,0,0,0,0,0,0,0,0,2
2026-09-14T20:37:18.688710+00:00,2388,1712905,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:19.400403+00:00,2389,1713623,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:20.120057+00:00,2390,1714340,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:20.840180+00:00,2391,1715057,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:37:21.552077+00:00,2392,1715775,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:22.271925+00:00,2393,1716492,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:22.984410+00:00,2394,1717210,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:23.704684+00:00,2395,1717926,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:24.424133+00:00,2396,1718643,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:25.135874+00:00,2397,1719361,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:25.851149+00:00,2398,1720079,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:26.569916+00:00,2399,1720797,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:27.290635+00:00,2400,1721515,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:28.002689+00:00,2401,1722231,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:28.721670+00:00,2402,1722949,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:29.440800+00:00,2403,1723666,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:30.162311+00:00,2404,1724383,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:30.873850+00:00,2405,1725101,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:31.593012+00:00,2406,1725817,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:32.314567+00:00,2407,1726535,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:33.026897+00:00,2408,1727253,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:33.745936+00:00,2409,1727970,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:34.457512+00:00,2410,1728689,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:35.178101+00:00,2411,1729405,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:35.897475+00:00,2412,1730123,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:36.610683+00:00,2413,1730840,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:37.329970+00:00,2414,1731557,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:38.041510+00:00,2415,1732275,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:38.770834+00:00,2416,1732992,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:39.482738+00:00,2417,1733709,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:40.201884+00:00,2418,1734427,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:40.915124+00:00,2419,1735145,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:41.634025+00:00,2420,1735863,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:42.346643+00:00,2421,1736580,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:43.065888+00:00,2422,1737297,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:43.786218+00:00,2423,1738014,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:44.498375+00:00,2424,1738731,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:45.217570+00:00,2425,1739449,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:45.937789+00:00,2426,1740166,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:46.648712+00:00,2427,1740883,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:47.370641+00:00,2428,1741601,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:48.090314+00:00,2429,1742319,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:48.810756+00:00,2430,1743037,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:49.522926+00:00,2431,1743754,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:50.241495+00:00,2432,1744472,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:50.954835+00:00,2433,1745188,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:51.674117+00:00,2434,1745905,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:52.387007+00:00,2435,1746623,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:53.106081+00:00,2436,1747340,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:53.826084+00:00,2437,1748058,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:54.538091+00:00,2438,1748775,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:55.257867+00:00,2439,1749492,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:55.978322+00:00,2440,1750211,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:56.690843+00:00,2441,1750928,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:57.410131+00:00,2442,1751646,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:58.122017+00:00,2443,1752363,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:58.842766+00:00,2444,1753079,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:37:59.561836+00:00,2445,1753797,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:00.281890+00:00,2446,1754514,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:00.994185+00:00,2447,1755232,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:01.715602+00:00,2448,1755950,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:02.434342+00:00,2449,1756666,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:03.146225+00:00,2450,1757384,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:03.866988+00:00,2451,1758102,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:04.578118+00:00,2452,1758820,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:05.298223+00:00,2453,1759537,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:06.018782+00:00,2454,1760253,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:06.730156+00:00,2455,1760970,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:07.450387+00:00,2456,1761688,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:08.162705+00:00,2457,1762406,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:08.882114+00:00,2458,1763124,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:09.602288+00:00,2459,1763841,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:10.322168+00:00,2460,1764558,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:11.033578+00:00,2461,1765276,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:11.752762+00:00,2462,1765993,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:12.466517+00:00,2463,1766711,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:13.185738+00:00,2464,1767428,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:13.906347+00:00,2465,1768144,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:14.618653+00:00,2466,1768862,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:15.337950+00:00,2467,1769579,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:16.050365+00:00,2468,1770298,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:16.769754+00:00,2469,1771015,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:17.490735+00:00,2470,1771732,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:18.202355+00:00,2471,1772450,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:18.921765+00:00,2472,1773167,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:19.643075+00:00,2473,1773884,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:20.354207+00:00,2474,1774602,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:21.073986+00:00,2475,1775319,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:21.794794+00:00,2476,1776036,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:22.506055+00:00,2477,1776753,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:23.226430+00:00,2478,1777471,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:23.946740+00:00,2479,1778189,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:24.658498+00:00,2480,1778907,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:25.378296+00:00,2481,1779624,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:26.090469+00:00,2482,1780341,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:26.810513+00:00,2483,1781058,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:27.530927+00:00,2484,1781776,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:28.242552+00:00,2485,1782493,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:28.962862+00:00,2486,1783211,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:29.675060+00:00,2487,1783927,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:30.402366+00:00,2488,1784645,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:31.114387+00:00,2489,1785363,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:31.832984+00:00,2490,1786081,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:32.546132+00:00,2491,1786799,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:33.266750+00:00,2492,1787515,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:33.986887+00:00,2493,1788232,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:34.698085+00:00,2494,1788950,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:35.418729+00:00,2495,1789667,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:36.138733+00:00,2496,1790384,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:36.851251+00:00,2497,1791101,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:37.570666+00:00,2498,1791819,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:38.281114+00:00,2499,1792537,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:39.001885+00:00,2500,1793255,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:39.716098+00:00,2501,1793972,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:40.434196+00:00,2502,1794690,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:38:41.154437+00:00,2503,1795406,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:41.866216+00:00,2504,1796124,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:42.586402+00:00,2505,1796841,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:43.305871+00:00,2506,1797558,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:44.025840+00:00,2507,1798276,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:44.738019+00:00,2508,1798993,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:38:45.457968+00:00,2509,1799711,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:38:46.171042+00:00,2510,1800429,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:46.890780+00:00,2511,1801146,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:47.605643+00:00,2512,1801864,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:48.321528+00:00,2513,1802580,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:49.041186+00:00,2514,1803297,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:49.761919+00:00,2515,1804015,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:50.473116+00:00,2516,1804732,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:51.193230+00:00,2517,1805450,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:51.913243+00:00,2518,1806168,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:52.633295+00:00,2519,1806884,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:53.346031+00:00,2520,1807603,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:54.064043+00:00,2521,1808320,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:54.776941+00:00,2522,1809038,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:38:55.496948+00:00,2523,1809755,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,3
