received_at,sequence,millis,gain,integration_time,page,415,445,480,515,555,590,630,680,nir,clear
2026-09-09T00:16:58.754134+00:00,1511,634366,256x,200ms,1,9658,24627,4285,1289,9740,24839,4316,1301,172,23605
2026-09-09T00:16:59.225577+00:00,1512,634834,256x,200ms,1,9794,24884,4341,1309,9736,24703,4311,1300,174,23474
2026-09-09T00:16:59.697486+00:00,1513,635302,256x,200ms,0,9812,24890,4342,1310,9816,24907,4344,1309,174,23661
2026-09-09T00:17:00.161149+00:00,1514,635770,256x,200ms,0,9751,24705,4313,1301,9722,24698,4302,1298,174,23473
2026-09-09T00:17:00.625925+00:00,1515,636238,256x,200ms,0,9818,24872,4346,1311,9753,24691,4316,1302,174,23473
2026-09-09T00:17:01.097506+00:00,1516,636705,256x,200ms,0,9823,24898,4344,1310,9779,24765,4324,1304,172,23535
2026-09-09T00:17:01.561415+00:00,1517,637173,256x,200ms,0,9746,24784,4314,1302,9811,24897,4341,1311,176,23661
2026-09-09T00:17:02.025554+00:00,1518,637641,256x,200ms,0,9720,24644,4298,1295,9796,24865,4331,1307,176,23621
2026-09-09T00:17:02.497334+00:00,1519,638109,256x,200ms,0,9814,24897,4344,1311,9790,24780,4329,1307,174,23554
2026-09-09T00:17:02.970082+00:00,1520,638576,256x,200ms,1,9823,24901,4341,1310,9832,24869,4343,1311,176,23651
2026-09-09T00:17:03.433433+00:00,1521,639044,256x,200ms,1,9758,24740,4309,1300,9835,24899,4345,1312,176,23663
2026-09-09T00:17:03.897455+00:00,1522,639512,256x,200ms,1,9829,24905,4342,1312,9787,24743,4323,1306,174,23531
2026-09-09T00:17:04.369222+00:00,1523,639981,256x,200ms,1,9738,24636,4300,1299,9824,24864,4337,1311,176,23638
2026-09-09T00:17:04.842170+00:00,1524,640448,256x,200ms,1,9819,24772,4337,1310,9750,24643,4307,1301,174,23435
2026-09-09T00:17:05.305420+00:00,1525,640917,256x,200ms,1,9842,24894,4349,1314,9847,24899,4350,1314,176,23670
2026-09-09T00:17:05.777404+00:00,1526,641385,256x,200ms,0,9799,24734,4325,1307,9745,24655,4301,1299,174,23430
2026-09-09T00:17:06.241025+00:00,1527,641853,256x,200ms,0,9838,24899,4349,1313,9819,24786,4338,1309,176,23559
2026-09-09T00:17:06.705610+00:00,1528,642320,256x,200ms,0,9769,24780,4317,1305,9828,24899,4341,1312,176,23664
2026-09-09T00:17:07.177403+00:00,1529,642788,256x,200ms,0,9805,24777,4330,1309,9741,24652,4300,1299,172,23430
2026-09-09T00:17:07.641925+00:00,1530,643256,256x,200ms,0,9842,24911,4345,1313,9792,24738,4322,1305,174,23506
2026-09-09T00:17:08.112852+00:00,1531,643724,256x,200ms,0,9806,24847,4331,1309,9851,24903,4348,1314,174,23669
2026-09-09T00:17:08.577352+00:00,1532,644192,256x,200ms,1,9764,24657,4308,1302,9783,24780,4319,1305,174,23541
2026-09-09T00:17:09.042133+00:00,1533,644660,256x,200ms,1,9823,24901,4340,1311,9653,24675,4277,1291,172,23489
2026-09-09T00:17:09.513419+00:00,1534,645128,256x,200ms,1,9103,24427,4089,1224,9552,24719,4241,1278,172,23545
2026-09-09T00:17:09.985339+00:00,1535,645595,256x,200ms,1,9059,24247,4064,1218,9188,24499,4116,1234,166,23373
2026-09-09T00:17:10.449455+00:00,1536,646063,256x,200ms,1,9171,24512,4111,1231,9095,24314,4078,1221,164,23219
2026-09-09T00:17:10.914006+00:00,1537,646531,256x,200ms,1,9734,24837,4304,1300,9320,24597,4163,1251,168,23455
2026-09-09T00:17:11.386189+00:00,1538,646999,256x,200ms,1,9066,24314,4072,1219,9119,24275,4083,1224,164,23159
2026-09-09T00:17:11.850148+00:00,1539,647468,256x,200ms,0,9236,24526,4130,1241,9165,24482,4107,1232,162,23368
2026-09-09T00:17:12.322053+00:00,1540,647934,256x,200ms,0,8939,24126,4014,1203,8788,24202,3971,1186,160,23143
2026-09-09T00:17:12.786013+00:00,1541,648402,256x,200ms,0,9172,24369,4102,1230,9104,24257,4075,1221,162,23144
2026-09-09T00:17:13.258163+00:00,1542,648870,256x,200ms,0,10152,25096,4442,1349,10129,24979,4435,1346,180,23712
2026-09-09T00:17:13.721961+00:00,1543,649339,256x,200ms,0,10162,25029,4452,1349,10066,24848,4411,1338,180,23578
2026-09-09T00:17:14.193367+00:00,1544,649808,256x,200ms,0,10163,25007,4448,1351,10079,24849,4412,1340,180,23580
2026-09-09T00:17:14.664827+00:00,1545,650276,256x,200ms,1,10082,24851,4414,1340,10160,25046,4445,1351,180,23764
2026-09-09T00:17:15.129157+00:00,1546,650745,256x,200ms,1,10195,25101,4461,1354,10196,25035,4463,1354,182,23770
2026-09-09T00:17:15.600686+00:00,1547,651213,256x,200ms,1,10133,24914,4435,1345,10102,24911,4420,1342,180,23637
2026-09-09T00:17:16.066139+00:00,1548,651681,256x,200ms,1,10202,25109,4464,1355,10204,25091,4465,1356,180,23821
2026-09-09T00:17:16.537512+00:00,1549,652150,256x,200ms,1,10195,25028,4466,1355,10100,24854,4425,1343,180,23603
2026-09-09T00:17:17.001584+00:00,1550,652619,256x,200ms,1,10148,24913,4437,1348,10110,24886,4422,1344,178,23631
2026-09-09T00:17:17.473662+00:00,1551,653087,256x,200ms,1,10212,25101,4466,1357,10221,25110,4471,1357,180,23837
2026-09-09T00:17:17.937711+00:00,1552,653555,256x,200ms,0,10127,24861,4427,1344,10205,25068,4461,1356,180,23808
2026-09-09T00:17:18.409410+00:00,1553,654023,256x,200ms,0,10235,25111,4474,1359,10242,25112,4478,1359,182,23851
2026-09-09T00:17:18.873448+00:00,1554,654492,256x,200ms,0,10220,24989,4468,1356,10147,24867,4436,1347,180,23614
2026-09-09T00:17:19.345264+00:00,1555,654961,256x,200ms,0,10151,24867,4438,1347,10189,24998,4456,1353,182,23738
2026-09-09T00:17:19.818155+00:00,1556,655429,256x,200ms,0,10261,25122,4482,1362,10266,25095,4484,1362,182,23842
2026-09-09T00:17:20.281464+00:00,1557,655898,256x,200ms,0,10261,25044,4484,1361,10167,24870,4444,1349,180,23618
2026-09-09T00:17:20.745087+00:00,1558,656366,256x,200ms,1,10170,24887,4441,1350,10248,25106,4476,1361,180,23823
2026-09-09T00:17:21.217437+00:00,1559,656834,256x,200ms,1,10270,25134,4489,1363,10265,25047,4484,1361,180,23787
2026-09-09T00:17:21.689464+00:00,1560,657302,256x,200ms,1,10172,24878,4444,1349,10260,25108,4483,1362,182,23841
2026-09-09T00:17:22.153867+00:00,1561,657770,256x,200ms,1,10268,25051,4486,1363,10174,24886,4446,1350,178,23618
2026-09-09T00:17:22.625976+00:00,1562,658238,256x,200ms,1,10247,25085,4477,1360,10282,25137,4491,1364,182,23859
2026-09-09T00:17:23.089638+00:00,1563,658707,256x,200ms,1,10262,25035,4484,1361,10181,24884,4449,1350,180,23618
2026-09-09T00:17:23.561114+00:00,1564,659175,256x,200ms,1,10185,24885,4447,1351,10243,25054,4471,1359,182,23776
2026-09-09T00:17:24.025503+00:00,1565,659643,256x,200ms,0,10295,25143,4492,1366,10275,25031,4483,1363,180,23763
2026-09-09T00:17:24.489388+00:00,1566,660112,256x,200ms,0,10294,25069,4493,1365,10194,24887,4448,1351,180,23618
2026-09-09T00:17:24.961739+00:00,1567,660581,256x,200ms,0,10192,24889,4448,1351,10237,25043,4469,1358,180,23760
2026-09-09T00:17:25.434139+00:00,1568,661049,256x,200ms,0,10300,25144,4496,1365,10302,25095,4497,1365,182,23824
2026-09-09T00:17:25.897405+00:00,1569,661518,256x,200ms,0,10278,25017,4484,1363,10205,24893,4452,1353,180,23618
2026-09-09T00:17:26.370012+00:00,1570,661986,256x,200ms,0,10212,24948,4455,1353,10312,25152,4499,1367,182,23859
2026-09-09T00:17:26.833944+00:00,1571,662455,256x,200ms,1,10306,25146,4498,1368,10288,25056,4492,1365,182,23782
2026-09-09T00:17:27.305424+00:00,1572,662924,256x,200ms,1,10479,25153,4553,1386,10355,24965,4503,1370,182,23688
2026-09-09T00:17:27.770087+00:00,1573,663392,256x,200ms,1,10329,24951,4496,1369,10409,25182,4535,1380,182,23888
2026-09-09T00:17:28.242069+00:00,1574,663860,256x,200ms,1,10421,25201,4538,1381,10390,25064,4522,1376,184,23785
2026-09-09T00:17:28.705367+00:00,1575,664328,256x,200ms,1,10343,25036,4501,1370,10438,25213,4541,1381,184,23909
2026-09-09T00:17:29.177298+00:00,1576,664796,256x,200ms,1,10430,25127,4540,1381,10332,24951,4497,1368,182,23671
2026-09-09T00:17:29.641734+00:00,1577,665264,256x,200ms,0,10426,25177,4537,1381,10450,25207,4547,1383,184,23917
2026-09-09T00:17:30.113688+00:00,1578,665733,256x,200ms,0,10437,25117,4541,1382,10342,24953,4502,1369,182,23666
2026-09-09T00:17:30.577362+00:00,1579,666201,256x,200ms,0,10425,25161,4535,1380,10459,25212,4548,1384,184,23921
2026-09-09T00:17:31.049229+00:00,1580,666669,256x,200ms,0,10456,25147,4547,1382,10352,24964,4503,1369,184,23675
2026-09-09T00:17:31.514195+00:00,1581,667138,256x,200ms,0,10365,24969,4510,1373,10461,25199,4552,1385,186,23911
2026-09-09T00:17:31.985676+00:00,1582,667606,256x,200ms,0,10483,25215,4557,1387,10481,25134,4556,1387,184,23854
2026-09-09T00:17:32.458211+00:00,1583,668075,256x,200ms,0,10463,25098,4549,1385,10387,24965,4516,1374,184,23683
2026-09-09T00:17:32.921674+00:00,1584,668544,256x,200ms,1,10419,25010,4529,1377,10405,25041,4523,1377,184,23747
2026-09-09T00:17:33.393521+00:00,1585,669011,256x,200ms,1,10502,25232,4568,1390,10475,25109,4556,1386,184,23806
2026-09-09T00:17:33.857718+00:00,1586,669480,256x,200ms,1,10503,25193,4568,1390,10423,25010,4532,1379,182,23712
2026-09-09T00:17:34.330282+00:00,1587,669948,256x,200ms,1,10413,25057,4528,1379,10505,25231,4568,1390,184,23920
2026-09-09T00:17:34.793461+00:00,1588,670416,256x,200ms,1,10511,25236,4567,1391,10505,25145,4565,1389,186,23850
2026-09-09T00:17:35.265547+00:00,1589,670885,256x,200ms,1,10464,25079,4550,1384,10406,24976,4524,1377,182,23679
2026-09-09T00:17:35.729673+00:00,1590,671352,256x,200ms,0,10510,25232,4572,1392,10504,25151,4570,1390,186,23858
2026-09-09T00:17:36.202231+00:00,1591,671821,256x,200ms,0,10263,25009,4485,1361,8655,24084,3916,1167,156,23006
2026-09-09T00:17:36.665378+00:00,1592,672290,256x,200ms,0,10325,24955,4511,1366,10406,25051,4439,1364,180,23721
2026-09-09T00:17:37.137589+00:00,1593,672759,256x,200ms,0,10235,24951,4380,1344,10345,25090,4416,1357,178,23775
2026-09-09T00:17:37.609907+00:00,1594,673228,256x,200ms,0,9784,24750,4225,1290,9788,24829,4230,1291,170,23594
2026-09-09T00:17:38.073138+00:00,1595,673696,256x,200ms,0,9824,24665,4230,1293,10288,24879,4378,1347,178,23574
2026-09-09T00:17:38.546167+00:00,1596,674165,256x,200ms,0,10030,24751,4298,1318,9889,24849,4260,1303,170,23606
2026-09-09T00:17:39.009505+00:00,1597,674633,256x,200ms,1,10137,24969,4341,1331,9975,24774,4284,1311,172,23532
2026-09-09T00:17:39.473500+00:00,1598,675101,256x,200ms,1,9587,24654,4151,1266,9286,24592,4055,1229,160,23428
2026-09-09T00:17:39.945941+00:00,1599,675570,256x,200ms,1,9436,24657,4105,1248,9476,24661,4119,1252,162,23484
2026-09-09T00:17:40.418110+00:00,1600,676038,256x,200ms,1,9387,24471,4078,1240,9338,24468,4060,1234,160,23288
2026-09-09T00:17:40.881283+00:00,1601,676507,256x,200ms,1,9365,24561,4074,1239,9488,24669,4119,1253,164,23475
2026-09-09T00:17:41.345503+00:00,1602,676975,256x,200ms,1,9430,24460,4092,1245,9398,24496,4081,1242,164,23313
2026-09-09T00:17:41.817972+00:00,1603,677443,256x,200ms,0,9666,24757,4179,1274,9643,24747,4171,1272,168,23551
2026-09-09T00:17:42.289431+00:00,1604,677910,256x,200ms,0,9590,24724,4152,1266,9574,24709,4147,1263,166,23516
2026-09-09T00:17:42.753389+00:00,1605,678378,256x,200ms,0,9480,24543,4114,1251,9403,24437,4083,1241,162,23259
2026-09-09T00:17:43.217581+00:00,1606,678846,256x,200ms,0,9359,24615,4076,1238,9304,24433,4050,1230,162,23278
2026-09-09T00:17:43.689340+00:00,1607,679314,256x,200ms,0,9283,24359,4037,1228,9309,24518,4051,1232,162,23348
2026-09-09T00:17:44.152589+00:00,1608,679782,256x,200ms,0,9442,24652,4099,1248,9376,24492,4071,1239,162,23330
2026-09-09T00:17:44.626410+00:00,1609,680250,256x,200ms,1,9362,24565,4072,1238,9481,24671,4113,1252,164,23482
2026-09-09T00:17:45.089713+00:00,1610,680718,256x,200ms,1,9349,24396,4060,1235,9385,24588,4078,1241,164,23421
2026-09-09T00:17:45.561709+00:00,1611,681186,256x,200ms,1,9465,24630,4106,1251,9529,24532,4120,1257,166,23325
2026-09-09T00:17:46.026022+00:00,1612,681654,256x,200ms,1,9490,24463,4105,1251,9520,24649,4124,1256,164,23460
2026-09-09T00:17:46.497458+00:00,1613,682122,256x,200ms,1,9550,24636,4135,1260,9443,24452,4089,1247,162,23269
2026-09-09T00:17:46.961558+00:00,1614,682590,256x,200ms,1,9444,24574,4092,1246,9483,24673,4112,1252,164,23472
2026-09-09T00:17:47.433543+00:00,1615,683058,256x,200ms,1,9339,24394,4055,1234,9353,24512,4062,1236,164,23348
2026-09-09T00:17:47.897898+00:00,1616,683526,256x,200ms,0,9355,24604,4068,1236,9360,24571,4069,1238,164,23408
2026-09-09T00:17:48.368862+00:00,1617,683995,256x,200ms,0,9260,24452,4032,1226,9153,24309,3989,1212,160,23168
2026-09-09T00:17:48.834061+00:00,1618,684463,256x,200ms,0,9421,24591,4085,1244,9339,24604,4063,1235,162,23438
2026-09-09T00:17:49.305974+00:00,1619,684931,256x,200ms,0,9147,24305,3988,1210,9282,24501,4037,1227,162,23338
2026-09-09T00:17:49.769354+00:00,1620,685399,256x,200ms,0,8932,24275,3922,1187,8911,24145,3905,1183,154,23038
2026-09-09T00:17:50.242267+00:00,1621,685865,256x,200ms,0,8935,24348,3922,1187,9216,24457,4016,1220,160,23321
2026-09-09T00:17:50.705401+00:00,1622,686333,256x,200ms,1,9523,24655,4116,1256,9880,24856,4238,1298,170,23615
2026-09-09T00:17:51.177232+00:00,1623,686801,256x,200ms,1,9587,24620,4142,1265,9439,24460,4087,1245,164,23272
2026-09-09T00:17:51.641457+00:00,1624,687269,256x,200ms,1,9421,24589,4078,1243,9437,24664,4090,1246,164,23464
2026-09-09T00:17:52.106020+00:00,1625,687738,256x,200ms,1,9345,24611,4063,1236,9281,24448,4037,1227,160,23302
2026-09-09T00:17:52.577816+00:00,1626,688206,256x,200ms,1,9049,24250,3952,1199,9052,24392,3957,1201,158,23258
2026-09-09T00:17:53.048940+00:00,1627,688675,256x,200ms,1,9119,24485,3981,1208,9130,24442,3982,1209,158,23308
2026-09-09T00:17:53.513438+00:00,1628,689143,256x,200ms,1,9157,24465,3993,1213,9108,24285,3967,1205,158,23149
2026-09-09T00:17:53.978323+00:00,1629,689612,256x,200ms,0,9116,24280,3970,1206,9181,24471,4000,1215,160,23317
2026-09-09T00:17:54.449378+00:00,1630,690079,256x,200ms,0,9218,24529,4012,1219,9100,24308,3966,1204,158,23176
2026-09-09T00:17:54.921526+00:00,1631,690547,256x,200ms,0,9123,24473,3979,1208,9141,24497,3987,1210,160,23363
2026-09-09T00:17:55.385540+00:00,1632,691015,256x,200ms,0,9100,24422,3970,1207,9124,24492,3981,1210,158,23360
2026-09-09T00:17:55.849676+00:00,1633,691483,256x,200ms,0,9103,24380,3971,1206,9039,24247,3943,1198,158,23128
2026-09-09T00:17:56.321973+00:00,1634,691951,256x,200ms,0,9130,24499,3981,1209,9112,24431,3973,1207,158,23301
2026-09-09T00:17:56.786257+00:00,1635,692419,256x,200ms,1,9045,24380,3950,1199,9064,24453,3960,1202,156,23328
2026-09-09T00:17:57.258068+00:00,1636,692887,256x,200ms,1,9019,24416,3943,1196,8977,24257,3923,1190,156,23166
2026-09-09T00:17:57.729453+00:00,1637,693355,256x,200ms,1,8963,24244,3914,1189,9087,24457,3964,1204,158,23329
2026-09-09T00:17:58.193018+00:00,1638,693824,256x,200ms,1,9129,24495,3980,1209,9101,24379,3968,1205,158,23266
2026-09-09T00:17:58.665062+00:00,1639,694292,256x,200ms,1,9094,24377,3966,1204,9016,24226,3933,1194,156,23107
2026-09-09T00:17:59.129406+00:00,1640,694761,256x,200ms,1,9064,24398,3955,1201,9091,24460,3967,1205,158,23332
2026-09-09T00:17:59.601470+00:00,1641,695229,256x,200ms,0,9097,24460,3968,1205,9045,24305,3944,1198,156,23187
2026-09-09T00:18:00.065560+00:00,1642,695697,256x,200ms,0,8914,24177,3897,1181,8892,24327,3895,1179,156,23204
2026-09-09T00:18:00.529733+00:00,1643,696165,256x,200ms,0,8796,24206,3857,1168,8915,24177,3894,1181,154,23067
2026-09-09T00:18:01.001889+00:00,1644,696633,256x,200ms,0,8912,24391,3899,1180,8934,24319,3904,1183,156,23202
2026-09-09T00:18:01.466071+00:00,1645,697101,256x,200ms,0,8879,24165,3880,1177,8927,24306,3900,1184,156,23198
2026-09-09T00:18:01.937228+00:00,1646,697569,256x,200ms,0,8972,24344,3920,1189,8601,23975,3785,1143,150,22917
2026-09-09T00:18:02.401419+00:00,1647,698037,256x,200ms,0,8544,24124,3770,1137,8474,24033,3743,1129,148,23016
2026-09-09T00:18:02.873949+00:00,1648,698504,256x,200ms,1,8461,24046,3741,1127,8871,24328,3880,1176,152,23229
2026-09-09T00:18:03.337906+00:00,1649,698972,256x,200ms,1,8905,24200,3886,1179,8787,24144,3848,1167,154,23053
2026-09-09T00:18:03.806151+00:00,1650,699440,256x,200ms,1,8679,24204,3816,1154,8543,23986,3762,1136,150,22955
2026-09-09T00:18:04.277114+00:00,1651,699908,256x,200ms,1,8492,23889,3740,1129,8472,23996,3737,1129,148,22959
2026-09-09T00:18:04.741931+00:00,1652,700376,256x,200ms,1,8809,24276,3857,1170,8659,24026,3801,1151,152,22970
2026-09-09T00:18:05.212751+00:00,1653,700845,256x,200ms,1,8675,24007,3805,1151,8686,24166,3816,1154,152,23116
2026-09-09T00:18:05.677503+00:00,1654,701312,256x,200ms,0,8704,24187,3821,1156,8639,24000,3792,1147,152,22964
2026-09-09T00:18:06.148880+00:00,1655,701779,256x,200ms,0,8699,24212,3821,1156,8720,24144,3825,1158,152,23082
2026-09-09T00:18:06.612943+00:00,1656,702247,256x,200ms,0,8687,24112,3808,1155,8824,24285,3861,1172,154,23200
2026-09-09T00:18:07.077573+00:00,1657,702715,256x,200ms,0,9171,24295,3991,1216,7936,22384,3411,1054,136,21174
2026-09-09T00:18:07.549569+00:00,1658,703182,256x,200ms,0,4563,17307,1961,600,987,3654,411,131,12,3189
2026-09-09T00:18:08.013536+00:00,1659,703649,256x,200ms,0,2546,9443,1064,336,1819,6854,772,231,28,7124
2026-09-09T00:18:08.477080+00:00,1660,704116,256x,200ms,0,68,292,36,10,47,205,25,7,0,214
2026-09-09T00:18:08.934089+00:00,1661,704579,256x,200ms,1,22,103,13,3,6,36,5,1,0,45
2026-09-09T00:18:09.397534+00:00,1662,705042,256x,200ms,1,7,41,5,0,5,36,5,0,0,45
2026-09-09T00:18:09.861290+00:00,1663,705504,256x,200ms,1,6,39,5,1,6,36,5,0,0,46
2026-09-09T00:18:10.325688+00:00,1664,705966,256x,200ms,1,6,38,4,0,7,41,5,0,0,51
2026-09-09T00:18:10.781485+00:00,1665,706427,256x,200ms,1,10,53,7,1,12,62,8,1,0,73
2026-09-09T00:18:11.246115+00:00,1666,706889,256x,200ms,1,14,70,9,2,15,72,9,1,0,83
2026-09-09T00:18:11.709682+00:00,1667,707352,256x,200ms,0,16,77,9,2,20,94,11,2,0,104
2026-09-09T00:18:12.173651+00:00,1668,707813,256x,200ms,0,16,78,10,2,12,60,8,1,0,70
2026-09-09T00:18:12.629153+00:00,1669,708276,256x,200ms,0,4,30,4,0,0,4,0,0,0,13
2026-09-09T00:18:13.094163+00:00,1670,708737,256x,200ms,0,0,3,1,0,0,3,1,0,0,11
2026-09-09T00:18:13.550198+00:00,1671,709197,256x,200ms,0,0,2,0,0,0,3,0,0,0,12
2026-09-09T00:18:14.014778+00:00,1672,709658,256x,200ms,0,0,3,0,0,0,3,1,0,0,12
2026-09-09T00:18:14.471026+00:00,1673,710119,256x,200ms,0,0,3,1,0,0,3,1,0,0,11
2026-09-09T00:18:14.935753+00:00,1674,710581,256x,200ms,1,0,3,1,0,0,3,0,0,0,11
2026-09-09T00:18:15.400096+00:00,1675,711042,256x,200ms,1,0,3,1,0,0,3,0,0,0,11
2026-09-09T00:18:15.858378+00:00,1676,711503,256x,200ms,1,0,3,0,0,0,3,0,0,0,11
2026-09-09T00:18:16.314815+00:00,1677,711964,256x,200ms,1,0,3,1,0,0,3,0,0,0,10
2026-09-09T00:18:16.777774+00:00,1678,712426,256x,200ms,1,0,2,0,0,0,2,0,0,0,10
2026-09-09T00:18:17.242400+00:00,1679,712888,256x,200ms,1,0,3,0,0,0,3,1,0,0,11
2026-09-09T00:18:17.705926+00:00,1680,713350,256x,200ms,0,0,3,0,0,0,4,1,0,0,12
2026-09-09T00:18:18.162503+00:00,1681,713809,256x,200ms,0,0,3,0,0,0,3,0,0,0,12
2026-09-09T00:18:18.626288+00:00,1682,714271,256x,200ms,0,0,3,0,0,0,2,0,0,0,11
2026-09-09T00:18:19.082741+00:00,1683,714732,256x,200ms,0,0,3,1,0,0,2,1,0,0,13
2026-09-09T00:18:19.546432+00:00,1684,715193,256x,200ms,0,0,3,1,0,0,3,0,0,0,13
2026-09-09T00:18:20.010355+00:00,1685,715654,256x,200ms,0,1,15,2,0,361,1401,153,41,2,1410
2026-09-09T00:18:20.474941+00:00,1686,716115,256x,200ms,0,2253,8559,913,263,2072,7839,836,243,32,8063
2026-09-09T00:18:20.939325+00:00,1687,716582,256x,200ms,1,2266,8539,908,263,3697,13736,1436,421,60,14092
2026-09-09T00:18:21.410534+00:00,1688,717049,256x,200ms,1,3519,13170,1381,402,3410,12378,1313,379,52,12855
2026-09-09T00:18:21.874844+00:00,1689,717516,256x,200ms,1,1787,6824,755,220,1340,5317,586,168,18,5394
2026-09-09T00:18:22.338448+00:00,1690,717982,256x,200ms,1,1412,5564,604,172,331,1326,147,42,4,1331
2026-09-09T00:18:22.802906+00:00,1691,718447,256x,200ms,1,29,124,15,3,27,116,14,3,0,126
2026-09-09T00:18:23.267128+00:00,1692,718910,256x,200ms,1,328,1294,144,40,866,3377,373,106,10,3349
2026-09-09T00:18:23.730038+00:00,1693,719376,256x,200ms,0,442,1745,195,55,257,1018,115,32,0,1039
2026-09-09T00:18:24.194221+00:00,1694,719841,256x,200ms,0,121,494,55,15,127,515,58,16,0,524
2026-09-09T00:18:24.650718+00:00,1695,720305,256x,200ms,0,32,135,15,4,17,74,8,1,0,83
2026-09-09T00:18:24.970921+00:00,1696,720621,256x,50ms,0,3,17,2,0,3,15,1,0,0,17
2026-09-09T00:18:25.130391+00:00,1697,720780,256x,50ms,0,3,15,2,0,3,15,2,0,0,17
2026-09-09T00:18:25.290919+00:00,1698,720939,256x,50ms,0,3,16,2,0,3,16,2,0,0,17
2026-09-09T00:18:25.442707+00:00,1699,721097,256x,50ms,0,4,18,2,0,4,19,2,0,0,20
2026-09-09T00:18:25.610321+00:00,1700,721255,256x,50ms,0,21,87,10,2,80,316,36,10,0,317
2026-09-09T00:18:25.770754+00:00,1701,721416,256x,50ms,0,288,1120,125,36,368,1433,160,46,6,1420
2026-09-09T00:18:25.930231+00:00,1702,721579,256x,50ms,0,562,2147,241,70,582,2230,250,72,10,2325
2026-09-09T00:18:26.098260+00:00,1703,721741,256x,50ms,0,609,2328,260,75,582,2238,252,72,10,2327
2026-09-09T00:18:26.258264+00:00,1704,721904,256x,50ms,0,591,2272,254,73,519,2018,228,65,10,2093
2026-09-09T00:18:26.418790+00:00,1705,722067,256x,50ms,0,487,1891,212,61,499,1933,216,62,10,1998
2026-09-09T00:18:26.587240+00:00,1706,722229,256x,50ms,1,448,1747,195,55,438,1709,191,54,8,1715
2026-09-09T00:18:26.746550+00:00,1707,722392,256x,50ms,1,374,1457,161,46,365,1417,157,45,6,1390
2026-09-09T00:18:26.907610+00:00,1708,722553,256x,50ms,1,340,1320,146,42,310,1206,134,38,6,1180
2026-09-09T00:18:27.074730+00:00,1709,722716,256x,50ms,1,291,1133,126,35,277,1077,120,33,4,1051
2026-09-09T00:18:27.235403+00:00,1710,722879,256x,50ms,1,183,713,80,22,161,631,70,20,2,622
2026-09-09T00:18:27.387220+00:00,1711,723041,256x,50ms,1,121,473,54,15,89,353,40,11,0,353
2026-09-09T00:18:27.554410+00:00,1712,723202,256x,50ms,1,56,224,25,7,34,136,16,4,0,139
2026-09-09T00:18:27.706594+00:00,1713,723362,256x,50ms,1,11,48,5,1,5,23,3,0,0,26
2026-09-09T00:18:27.866917+00:00,1714,723522,256x,50ms,1,4,18,2,0,2,11,1,0,0,13
2026-09-09T00:18:28.026619+00:00,1715,723681,256x,50ms,1,1,8,1,0,1,7,1,0,0,8
2026-09-09T00:18:28.186846+00:00,1716,723840,256x,50ms,1,0,4,0,0,0,4,0,0,0,6
2026-09-09T00:18:28.346435+00:00,1717,723998,256x,50ms,1,0,4,0,0,1,7,1,0,0,9
2026-09-09T00:18:28.506696+00:00,1718,724157,256x,50ms,1,2,10,1,0,2,11,1,0,0,13
2026-09-09T00:18:28.666467+00:00,1719,724317,256x,50ms,1,2,11,1,0,2,14,1,0,0,16
2026-09-09T00:18:28.826630+00:00,1720,724475,256x,50ms,1,2,12,1,0,2,11,1,0,0,14
2026-09-09T00:18:28.987059+00:00,1721,724634,256x,50ms,1,3,15,2,0,4,19,2,0,0,21
2026-09-09T00:18:29.146387+00:00,1722,724794,256x,50ms,1,6,26,3,0,8,34,4,0,0,36
2026-09-09T00:18:29.306563+00:00,1723,724954,256x,50ms,1,130,512,58,16,301,1172,131,37,4,1144
2026-09-09T00:18:29.466865+00:00,1724,725115,256x,50ms,1,397,1537,171,49,390,1510,168,48,6,1483
2026-09-09T00:18:29.634625+00:00,1725,725278,256x,50ms,0,384,1486,166,47,376,1456,162,47,4,1429
2026-09-09T00:18:29.787253+00:00,1726,725440,256x,50ms,0,380,1472,164,47,381,1476,165,47,6,1444
2026-09-09T00:18:29.953774+00:00,1727,725602,256x,50ms,0,349,1355,151,43,291,1126,126,36,4,1101
2026-09-09T00:18:30.115225+00:00,1728,725765,256x,50ms,0,160,626,70,20,118,462,52,15,2,455
2026-09-09T00:18:30.275108+00:00,1729,725926,256x,50ms,0,22,89,10,2,19,81,9,2,0,81
2026-09-09T00:18:30.434733+00:00,1730,726087,256x,50ms,0,2,13,1,0,3,14,1,0,0,16
2026-09-09T00:18:30.594653+00:00,1731,726245,256x,50ms,0,16,68,8,2,17,70,8,2,0,71
2026-09-09T00:18:30.754875+00:00,1732,726405,256x,50ms,0,18,76,9,2,32,131,15,4,0,132
2026-09-09T00:18:30.914974+00:00,1733,726564,256x,50ms,0,47,187,21,6,51,203,24,6,0,204
2026-09-09T00:18:31.075331+00:00,1734,726724,256x,50ms,0,50,200,23,6,49,195,22,6,0,194
2026-09-09T00:18:31.234620+00:00,1735,726886,256x,50ms,0,50,198,23,6,48,193,22,6,0,192
2026-09-09T00:18:31.394072+00:00,1736,727046,256x,50ms,0,49,194,22,6,44,175,20,5,0,175
2026-09-09T00:18:31.554647+00:00,1737,727206,256x,50ms,0,31,126,14,3,31,127,15,3,0,128
2026-09-09T00:18:31.714680+00:00,1738,727367,256x,50ms,0,31,124,14,3,31,125,14,3,0,126
