received_at,sequence,millis,gain,integration_time,pwm_percent,pwm_raw,page,415,445,480,515,555,590,630,680,nir,clear
2026-09-15T00:14:50.796139+00:00,669,483855,64x,300ms,15,38,0,4,12,17,21,29,54,25,11,4,116
2026-09-15T00:14:51.515513+00:00,670,484573,64x,300ms,15,38,0,4,12,17,22,29,55,25,11,4,116
2026-09-15T00:14:52.235614+00:00,671,485292,64x,300ms,15,38,0,4,12,17,22,28,55,25,11,4,116
2026-09-15T00:14:52.947621+00:00,672,486009,64x,300ms,15,38,0,4,12,17,22,28,54,25,11,4,116
2026-09-15T00:14:53.668294+00:00,673,486728,64x,300ms,15,38,0,4,12,17,22,29,54,25,11,4,116
2026-09-15T00:14:54.388456+00:00,674,487446,64x,300ms,15,38,1,5,12,17,22,28,54,25,11,3,116
2026-09-15T00:14:55.107597+00:00,675,488165,64x,300ms,15,38,1,4,12,17,22,29,54,25,11,4,116
2026-09-15T00:14:55.828072+00:00,676,488884,64x,300ms,15,38,1,4,12,17,21,29,54,25,11,4,116
2026-09-15T00:14:56.539667+00:00,677,489603,64x,300ms,15,38,1,4,12,17,22,28,54,25,11,4,116
2026-09-15T00:14:57.259805+00:00,678,490322,64x,300ms,15,38,1,4,12,17,22,28,54,25,10,4,116
2026-09-15T00:14:57.979463+00:00,679,491041,64x,300ms,15,38,0,4,12,17,22,28,54,25,11,4,116
2026-09-15T00:14:58.699555+00:00,680,491760,64x,300ms,15,38,0,4,12,17,21,28,54,25,11,4,116
2026-09-15T00:14:59.411759+00:00,681,492478,64x,300ms,15,38,0,4,12,18,21,28,54,25,11,4,116
2026-09-15T00:15:00.132576+00:00,682,493196,64x,300ms,15,38,0,4,12,17,22,28,54,25,11,4,116
2026-09-15T00:15:00.851891+00:00,683,493915,64x,300ms,15,38,0,4,12,17,21,28,54,25,11,4,116
2026-09-15T00:15:01.580412+00:00,684,494632,64x,300ms,15,38,1,4,12,17,22,28,54,25,10,4,116
2026-09-15T00:15:02.300285+00:00,685,495351,64x,300ms,15,38,1,4,12,17,22,25,43,20,9,3,96
2026-09-15T00:15:02.331502+00:00,686,496070,64x,300ms,15,38,1,0,1,3,26,25074,3932,2528,2112,2657,65535
2026-09-15T00:15:03.747607+00:00,687,496795,64x,300ms,15,38,1,2635,1235,13183,65535,30388,4772,3099,2616,3255,65535
2026-09-15T00:15:03.787276+00:00,688,497521,64x,300ms,15,38,1,316,146,1640,16971,6254,976,633,540,658,20553
2026-09-15T00:15:04.507517+00:00,689,498245,64x,300ms,15,38,0,1328,612,6898,65535,10438,1637,1053,890,1112,33979
2026-09-15T00:15:05.923589+00:00,690,498971,64x,300ms,15,38,0,615,283,3161,33729,25649,3988,2602,2225,2780,65535
2026-09-15T00:15:05.956368+00:00,691,499696,64x,300ms,15,38,0,1001,462,5132,54673,0,0,0,0,0,0
2026-09-15T00:15:06.683475+00:00,692,500418,64x,300ms,15,38,0,1154,532,5966,62819,17627,2714,1772,1523,1892,59983
2026-09-15T00:15:07.403720+00:00,693,501144,64x,300ms,15,38,0,609,281,3143,33028,22206,3420,2228,1913,2374,65535
2026-09-15T00:15:08.131632+00:00,694,501870,64x,300ms,15,38,1,1587,732,8247,65535,25563,3937,2569,2208,2737,65535
2026-09-15T00:15:08.857696+00:00,695,502596,64x,300ms,15,38,1,1586,732,8241,65535,25566,3936,2567,2208,2736,65535
2026-09-15T00:15:09.587308+00:00,696,503322,64x,300ms,15,38,1,1586,731,8240,65535,25571,3936,2568,2207,2736,65535
2026-09-15T00:15:10.307036+00:00,697,504048,64x,300ms,15,38,1,1584,732,8241,65535,25572,3934,2567,2207,2735,65535
2026-09-15T00:15:11.035848+00:00,698,504774,64x,300ms,15,38,1,1584,731,8238,65535,25571,3935,2566,2207,2735,65535
2026-09-15T00:15:11.795718+00:00,699,505535,32x,300ms,15,38,0,798,369,4167,43701,12907,1986,1299,1115,1381,43954
2026-09-15T00:15:12.527226+00:00,700,506260,32x,300ms,15,38,0,798,369,4168,43692,12908,1985,1298,1114,1380,43951
2026-09-15T00:15:13.278313+00:00,701,507021,32x,300ms,15,38,0,798,369,4166,43679,12909,1986,1298,1114,1380,43934
2026-09-15T00:15:14.733769+00:00,702,507781,16x,300ms,15,38,0,400,186,2095,21972,6481,997,653,559,694,22103
2026-09-15T00:15:15.446800+00:00,703,508504,16x,300ms,15,38,0,400,185,2095,21967,6481,997,653,559,694,22103
2026-09-15T00:15:16.167614+00:00,704,509227,16x,300ms,15,38,1,400,185,2094,21963,6481,997,653,559,694,22097
2026-09-15T00:15:16.895081+00:00,705,509949,16x,300ms,15,38,1,400,185,2094,21960,6480,996,652,559,694,22092
2026-09-15T00:15:17.614957+00:00,706,510672,16x,300ms,15,38,1,400,185,2093,21954,6479,996,652,559,693,22089
2026-09-15T00:15:18.335181+00:00,707,511395,16x,300ms,15,38,1,400,185,2093,21954,6478,996,652,559,693,22085
2026-09-15T00:15:19.063006+00:00,708,512118,16x,300ms,15,38,1,400,185,2093,21954,6479,996,652,559,693,22087
2026-09-15T00:15:19.783554+00:00,709,512841,16x,300ms,15,38,0,400,185,2093,21949,6479,996,652,559,693,22084
2026-09-15T00:15:20.502829+00:00,710,513566,16x,300ms,15,38,0,400,185,2092,21948,6478,996,652,559,693,22082
2026-09-15T00:15:21.226525+00:00,711,514288,16x,300ms,15,38,0,400,185,2092,21945,6478,996,652,558,693,22079
2026-09-15T00:15:21.954061+00:00,712,515012,16x,300ms,15,38,0,399,185,2091,21939,6475,995,652,558,693,22073
2026-09-15T00:15:22.675000+00:00,713,515737,16x,300ms,15,38,0,399,185,2091,21936,6476,995,652,558,693,22073
2026-09-15T00:15:23.394914+00:00,714,516458,16x,300ms,15,38,1,399,185,2091,21937,6475,995,652,558,693,22072
2026-09-15T00:15:24.115148+00:00,715,517181,16x,300ms,15,38,1,399,185,2090,21933,6475,995,652,558,693,22068
2026-09-15T00:15:24.837407+00:00,716,517903,16x,300ms,15,38,1,399,185,2090,21928,6474,995,652,558,693,22068
2026-09-15T00:15:25.564636+00:00,717,518625,16x,300ms,15,38,1,399,185,2090,21925,6473,995,652,558,693,22064
2026-09-15T00:15:26.293033+00:00,718,519346,16x,300ms,15,38,1,399,185,2090,21926,6474,995,652,558,692,22063
2026-09-15T00:15:27.013343+00:00,719,520071,16x,300ms,15,38,0,399,185,2090,21921,6474,995,651,558,692,22060
2026-09-15T00:15:27.732388+00:00,720,520795,16x,300ms,15,38,0,399,185,2089,21918,6471,995,651,558,692,22056
2026-09-15T00:15:28.452978+00:00,721,521518,16x,300ms,15,38,0,399,185,2089,21916,6471,995,651,558,692,22054
2026-09-15T00:15:29.180727+00:00,722,522241,16x,300ms,15,38,0,399,185,2088,21911,6471,995,651,558,692,22055
2026-09-15T00:15:29.900958+00:00,723,522964,16x,300ms,15,38,0,399,185,2089,21913,6469,994,651,558,692,22051
2026-09-15T00:15:30.619911+00:00,724,523686,16x,300ms,15,38,1,399,185,2088,21909,6470,994,651,558,692,22052
2026-09-15T00:15:31.349175+00:00,725,524409,16x,300ms,15,38,1,399,185,2088,21903,6468,994,651,558,692,22046
2026-09-15T00:15:32.068896+00:00,726,525133,16x,300ms,15,38,1,399,185,2087,21899,6467,994,651,557,692,22043
2026-09-15T00:15:32.808132+00:00,727,525856,16x,300ms,15,38,1,399,185,2087,21899,6467,994,651,558,692,22044
2026-09-15T00:15:33.521389+00:00,728,526579,16x,300ms,15,38,1,399,185,2087,21899,6467,994,651,557,692,22046
2026-09-15T00:15:34.240938+00:00,729,527303,16x,300ms,15,38,0,399,185,2087,21896,6466,994,651,557,692,22042
2026-09-15T00:15:34.961592+00:00,730,528028,16x,300ms,15,38,0,399,185,2087,21896,6465,994,651,557,692,22041
2026-09-15T00:15:35.682337+00:00,731,528750,16x,300ms,15,38,0,399,185,2087,21894,6466,994,651,557,692,22041
2026-09-15T00:15:36.410318+00:00,732,529474,16x,300ms,15,38,0,399,185,2086,21891,6465,994,651,557,692,22039
2026-09-15T00:15:37.131493+00:00,733,530197,16x,300ms,15,38,0,399,185,2086,21892,6464,994,651,557,691,22039
2026-09-15T00:15:37.852374+00:00,734,530922,16x,300ms,15,38,1,399,185,2086,21893,6464,994,651,557,691,22039
2026-09-15T00:15:38.580303+00:00,735,531644,16x,300ms,15,38,1,399,185,2086,21887,6463,994,651,557,691,22039
2026-09-15T00:15:39.303069+00:00,736,532367,16x,300ms,15,38,1,399,185,2086,21890,6464,994,651,557,691,22037
2026-09-15T00:15:40.023464+00:00,737,533090,16x,300ms,15,38,1,399,185,2086,21887,6463,994,651,557,691,22036
2026-09-15T00:15:40.744790+00:00,738,533812,16x,300ms,15,38,1,399,185,2086,21886,6463,993,651,557,691,22035
2026-09-15T00:15:41.465210+00:00,739,534534,16x,300ms,15,38,0,399,185,2086,21887,6463,993,651,557,691,22034
2026-09-15T00:15:42.193546+00:00,740,535257,16x,300ms,15,38,0,399,185,2086,21886,6462,993,650,557,691,22031
2026-09-15T00:15:42.915046+00:00,741,535980,16x,300ms,15,38,0,399,185,2085,21882,6461,993,650,557,691,22030
2026-09-15T00:15:43.635001+00:00,742,536702,16x,300ms,15,38,0,399,185,2085,21882,6461,993,650,557,691,22030
2026-09-15T00:15:44.363257+00:00,743,537427,16x,300ms,15,38,0,399,185,2085,21883,6461,993,650,557,691,22031
2026-09-15T00:15:45.082473+00:00,744,538152,16x,300ms,15,38,1,399,185,2085,21882,6461,993,650,557,691,22030
2026-09-15T00:15:45.802971+00:00,745,538875,16x,300ms,15,38,1,399,185,2085,21881,6460,993,650,557,691,22030
2026-09-15T00:15:46.523459+00:00,746,539596,16x,300ms,15,38,1,399,185,2085,21880,6459,993,650,557,691,22025
2026-09-15T00:15:47.251730+00:00,747,540319,16x,300ms,15,38,1,399,185,2085,21878,6459,993,650,557,691,22026
2026-09-15T00:15:47.971581+00:00,748,541041,16x,300ms,15,38,1,399,185,2085,21878,6460,993,650,557,691,22028
2026-09-15T00:15:48.699568+00:00,749,541764,16x,300ms,15,38,0,399,185,2085,21878,6460,993,650,557,691,22027
2026-09-15T00:15:49.418971+00:00,750,542488,16x,300ms,15,38,0,399,185,2085,21879,6460,993,650,557,691,22030
2026-09-15T00:15:50.139331+00:00,751,543212,16x,300ms,15,38,0,399,185,2085,21878,6459,993,650,557,691,22024
2026-09-15T00:15:50.863473+00:00,752,543935,16x,300ms,15,38,0,399,185,2084,21873,6459,993,650,557,691,22024
2026-09-15T00:15:51.591184+00:00,753,544657,16x,300ms,15,38,0,399,185,2084,21874,6459,993,650,557,691,22024
2026-09-15T00:15:52.311599+00:00,754,545380,16x,300ms,15,38,1,399,185,2085,21877,6460,993,650,557,691,22029
2026-09-15T00:15:53.023476+00:00,755,546104,16x,300ms,15,38,1,399,185,2085,21876,6459,993,650,557,691,22023
2026-09-15T00:15:53.751431+00:00,756,546827,16x,300ms,15,38,1,399,185,2084,21874,6459,993,650,557,691,22025
2026-09-15T00:15:54.463957+00:00,757,547548,16x,300ms,15,38,1,399,185,2084,21874,437,67,44,37,46,1507
2026-09-15T00:15:55.184094+00:00,758,548268,16x,300ms,15,38,1,186,87,969,10166,3766,579,375,319,396,12607
2026-09-15T00:15:55.903421+00:00,759,548989,16x,300ms,15,38,0,46,21,239,2502,1160,179,118,101,125,3985
2026-09-15T00:15:56.615548+00:00,760,549711,16x,300ms,15,38,0,0,0,0,0,0,0,0,0,0,0
2026-09-15T00:15:57.327880+00:00,761,550424,16x,300ms,15,38,0,0,0,0,0,0,0,0,0,0,0
2026-09-15T00:15:58.040090+00:00,762,551141,16x,300ms,15,38,0,0,0,0,0,1,1,1,0,0,2
2026-09-15T00:15:58.759633+00:00,763,551854,16x,300ms,15,38,0,1,2,3,3,3,6,4,1,0,11
2026-09-15T00:15:59.479424+00:00,764,552568,16x,300ms,15,38,1,1,1,2,2,3,6,3,2,0,11
2026-09-15T00:16:00.191279+00:00,765,553285,16x,300ms,15,38,1,1,1,2,2,3,6,3,2,0,10
2026-09-15T00:16:00.912202+00:00,766,554000,16x,300ms,15,38,1,3,8,10,11,270,258,258,87,66,793
2026-09-15T00:16:01.639706+00:00,767,554718,16x,300ms,15,38,1,36,102,127,127,353,264,336,106,76,797
2026-09-15T00:16:02.351283+00:00,768,555440,16x,300ms,15,38,1,35,109,125,139,345,277,322,103,72,763
2026-09-15T00:16:03.070999+00:00,769,556158,16x,300ms,15,38,0,39,118,142,138,344,283,344,126,68,620
2026-09-15T00:16:03.791254+00:00,770,556878,16x,300ms,15,38,0,35,102,129,127,269,228,324,96,61,671
2026-09-15T00:16:04.511256+00:00,771,557598,16x,300ms,15,38,0,19,65,68,80,127,73,120,54,54,408
2026-09-15T00:16:05.223384+00:00,772,558316,16x,300ms,15,38,0,18,48,59,58,127,69,122,58,67,454
2026-09-15T00:16:05.943749+00:00,773,559033,16x,300ms,15,38,0,14,35,47,42,111,58,107,51,65,419
2026-09-15T00:16:06.656158+00:00,774,559751,16x,300ms,15,38,1,14,32,45,38,102,53,98,47,63,391
2026-09-15T00:16:07.376006+00:00,775,560468,16x,300ms,15,38,1,7,18,24,27,21,12,12,5,2,23
2026-09-15T00:16:08.088421+00:00,776,561185,16x,300ms,15,38,1,2,3,4,13,20,9,8,3,2,17
2026-09-15T00:16:08.815429+00:00,777,561900,16x,300ms,15,38,1,5,13,16,32,152,110,168,58,40,409
2026-09-15T00:16:09.527514+00:00,778,562618,16x,300ms,15,38,1,35,99,126,132,238,269,231,86,57,717
2026-09-15T00:16:10.248179+00:00,779,563337,16x,300ms,15,38,0,155,483,593,526,1118,1193,862,314,57,600
2026-09-15T00:16:10.967260+00:00,780,564057,16x,300ms,15,38,0,103,407,389,438,1150,1096,934,301,62,744
2026-09-15T00:16:11.007763+00:00,781,564777,16x,300ms,15,38,0,189,476,609,637,1117,1128,832,307,58,639
2026-09-15T00:16:11.735788+00:00,782,565498,16x,300ms,15,38,0,203,485,648,658,1195,1423,1013,355,187,3177
2026-09-15T00:16:12.489759+00:00,783,566256,64x,300ms,15,38,0,836,1925,2550,2638,4263,5928,3683,1377,712,12566
2026-09-15T00:16:13.217431+00:00,784,566982,64x,300ms,15,38,1,822,1931,2549,2638,4455,5805,3789,1375,745,13297
2026-09-15T00:16:13.944899+00:00,785,567707,64x,300ms,15,38,1,815,1925,2554,2615,4432,5818,3780,1377,738,13148
2026-09-15T00:16:14.705577+00:00,786,568468,128x,300ms,15,38,1,1633,3857,5112,5262,8820,11685,7533,2776,1460,26355
2026-09-15T00:16:15.433373+00:00,787,569195,128x,300ms,15,38,1,1600,3846,5115,5209,8422,11934,7274,2754,1253,21574
2026-09-15T00:16:16.153167+00:00,788,569922,128x,300ms,15,38,1,1680,3833,5070,5352,9046,11265,7357,2659,842,12233
2026-09-15T00:16:16.881646+00:00,789,570648,128x,300ms,15,38,0,1365,3736,4330,4761,9049,10582,7046,2619,669,8516
2026-09-15T00:16:17.610501+00:00,790,571375,128x,300ms,15,38,0,1576,3834,4903,5108,9305,11292,7579,2720,930,14064
2026-09-15T00:16:18.338352+00:00,791,572101,128x,300ms,15,38,0,1639,3837,5031,5168,9404,11245,7689,2756,987,15090
2026-09-15T00:16:19.065334+00:00,792,572827,128x,300ms,15,38,0,1635,3842,5027,5172,9175,10694,7178,2644,709,9314
2026-09-15T00:16:20.473699+00:00,793,573553,128x,300ms,15,38,0,1608,3847,4968,5177,2735,3607,2555,942,472,7527
2026-09-15T00:16:21.193735+00:00,794,574278,128x,300ms,15,38,1,4,4,5,7,12,69,181,86,28,183
2026-09-15T00:16:21.913351+00:00,795,574999,128x,300ms,15,38,1,7,6,9,13,25,98,260,106,38,253
2026-09-15T00:16:22.634492+00:00,796,575721,128x,300ms,15,38,1,7,5,8,13,22,90,230,97,33,226
2026-09-15T00:16:23.361541+00:00,797,576442,128x,300ms,15,38,1,6,5,7,11,24,101,252,105,36,247
2026-09-15T00:16:23.393812+00:00,798,577164,128x,300ms,15,38,1,8,7,10,14,27,109,269,112,39,265
2026-09-15T00:16:24.114167+00:00,799,577886,128x,300ms,15,38,0,493,1285,1629,1625,10199,10630,7799,2651,1332,22161
2026-09-15T00:16:24.841884+00:00,800,578612,128x,300ms,15,38,0,1480,3624,4823,4905,9656,10922,7666,2739,1370,23541
2026-09-15T00:16:25.569881+00:00,801,579339,128x,300ms,15,38,0,1509,3657,4841,4902,9570,10806,7443,2740,1435,25006
2026-09-15T00:16:26.296895+00:00,802,580065,128x,300ms,15,38,0,1513,3659,4861,4884,9490,10792,7410,2745,1434,25218
2026-09-15T00:16:27.024836+00:00,803,580792,128x,300ms,15,38,0,1516,3651,4872,4888,9313,10796,7294,2743,1451,26089
2026-09-15T00:16:27.745639+00:00,804,581518,128x,300ms,15,38,1,1594,3724,4939,4965,8730,11531,7090,2728,1489,27668
2026-09-15T00:16:28.474376+00:00,805,582245,128x,300ms,15,38,1,1647,3811,5005,5234,8909,11429,7441,2746,1119,18867
2026-09-15T00:16:29.202071+00:00,806,582971,128x,300ms,15,38,1,477,1512,1800,1582,4535,1961,4032,876,1689,14093
2026-09-15T00:16:29.921968+00:00,807,583698,128x,300ms,15,38,1,365,952,1397,1132,4281,2046,3902,845,1609,13147
2026-09-15T00:16:30.649717+00:00,808,584424,128x,300ms,15,38,1,321,893,1287,1076,3924,1941,3402,814,1511,11715
2026-09-15T00:16:31.370431+00:00,809,585149,128x,300ms,15,38,0,307,886,1235,1057,3876,2038,3414,831,1485,11680
2026-09-15T00:16:32.097424+00:00,810,585874,128x,300ms,15,38,0,294,883,1188,1061,3718,2051,3253,834,1426,11105
2026-09-15T00:16:32.825345+00:00,811,586599,128x,300ms,15,38,0,285,882,1139,1060,3583,2054,3128,835,1366,10586
2026-09-15T00:16:33.545469+00:00,812,587324,128x,300ms,15,38,0,277,881,1096,1060,3474,2059,3034,837,1312,10131
2026-09-15T00:16:34.273612+00:00,813,588049,128x,300ms,15,38,0,273,883,1061,1061,3394,2064,2964,838,1266,9757
2026-09-15T00:16:35.001596+00:00,814,588774,128x,300ms,15,38,1,272,883,1033,1060,3326,2066,2907,838,1222,9413
2026-09-15T00:16:35.722161+00:00,815,589500,128x,300ms,15,38,1,271,883,1008,1061,3274,2071,2867,837,1184,9111
2026-09-15T00:16:36.449751+00:00,816,590225,128x,300ms,15,38,1,271,882,988,1061,3230,2072,2832,837,1146,8819
2026-09-15T00:16:37.865327+00:00,817,590950,128x,300ms,15,38,1,270,880,972,1061,3197,2074,2808,836,1115,8583
2026-09-15T00:16:38.585937+00:00,818,591676,128x,300ms,15,38,1,270,879,961,1061,3171,2076,2788,836,1089,8375
2026-09-15T00:16:38.625824+00:00,819,592402,128x,300ms,15,38,0,271,879,951,1061,3150,2077,2773,835,1065,8193
2026-09-15T00:16:39.346436+00:00,820,593126,128x,300ms,15,38,0,271,878,944,1061,3133,2077,2761,834,1044,8024
2026-09-15T00:16:40.762049+00:00,821,593850,128x,300ms,15,38,0,271,877,938,1061,3117,2078,2751,833,1026,7878
2026-09-15T00:16:41.481494+00:00,822,594574,128x,300ms,15,38,0,271,877,934,1061,3101,2076,2739,831,1007,7730
2026-09-15T00:16:42.209784+00:00,823,595297,128x,300ms,15,38,0,272,878,930,1062,3091,2077,2733,830,991,7610
2026-09-15T00:16:42.937850+00:00,824,596022,128x,300ms,15,38,1,272,877,926,1062,3081,2078,2728,829,975,7491
2026-09-15T00:16:43.658075+00:00,825,596747,128x,300ms,15,38,1,272,877,923,1061,3071,2078,2723,828,960,7387
2026-09-15T00:16:44.385691+00:00,826,597472,128x,300ms,15,38,1,272,876,921,1061,3063,2078,2720,826,947,7291
2026-09-15T00:16:45.106392+00:00,827,598197,128x,300ms,15,38,1,271,875,918,1062,3056,2079,2717,826,937,7206
2026-09-15T00:16:45.833034+00:00,828,598922,128x,300ms,15,38,1,272,875,917,1060,3051,2081,2716,824,925,7132
2026-09-15T00:16:46.553845+00:00,829,599647,128x,300ms,15,38,0,272,874,915,1060,3045,2083,2714,824,915,7054
2026-09-15T00:16:47.278354+00:00,830,600371,128x,300ms,15,38,0,271,873,913,1060,3040,2083,2714,823,903,6986
2026-09-15T00:16:48.002227+00:00,831,601096,128x,300ms,15,38,0,271,872,912,1060,3032,2082,2710,822,896,6924
2026-09-15T00:16:48.735856+00:00,832,601820,128x,300ms,15,38,0,270,867,905,1054,3008,2066,2695,817,882,6822
2026-09-15T00:16:49.449492+00:00,833,602545,128x,300ms,15,38,0,268,861,898,1047,2573,1696,2254,714,827,6006
2026-09-15T00:16:50.177266+00:00,834,603269,128x,300ms,15,38,1,178,562,577,678,2034,1357,1799,564,649,5340
2026-09-15T00:16:50.897495+00:00,835,603994,128x,300ms,15,38,1,144,498,621,624,1832,1486,1831,573,469,4225
2026-09-15T00:16:51.627164+00:00,836,604719,128x,300ms,15,38,1,177,585,737,797,2070,1766,2131,659,472,4439
2026-09-15T00:16:52.347275+00:00,837,605443,128x,300ms,15,38,1,194,631,793,862,2070,1769,2123,658,469,4447
2026-09-15T00:16:53.067918+00:00,838,606168,128x,300ms,15,38,1,189,615,778,834,1997,1729,1944,606,463,4303
2026-09-15T00:16:53.796222+00:00,839,606893,128x,300ms,15,38,0,185,602,765,808,1998,1730,1946,606,461,4307
2026-09-15T00:16:54.515225+00:00,840,607617,128x,300ms,15,38,0,185,601,765,808,1999,1730,1946,606,461,4309
2026-09-15T00:16:55.243316+00:00,841,608340,128x,300ms,15,38,0,185,600,764,807,1998,1728,1944,607,458,4308
2026-09-15T00:16:55.971470+00:00,842,609064,128x,300ms,15,38,0,185,600,764,806,1982,1712,1926,601,455,4292
