received_at,sequence,millis,gain,integration_time,pwm_percent,pwm_raw,page,415,445,480,515,555,590,630,680,nir,clear
2026-09-14T22:22:57.062473+00:00,1359,818065,64x,200ms,20,51,0,6973,65535,43001,3026,2328,2386,2898,4653,703,65535
2026-09-14T22:22:57.582016+00:00,1360,818589,64x,200ms,20,51,0,6972,65535,43002,3026,2328,2386,2898,4652,702,65535
2026-09-14T22:22:58.110544+00:00,1361,819113,64x,200ms,20,51,1,6974,65535,43009,3027,2327,2386,2897,4653,702,65535
2026-09-14T22:22:58.630710+00:00,1362,819637,64x,200ms,20,51,1,6973,65535,43012,3028,2328,2385,2897,4651,702,65535
2026-09-14T22:22:59.154879+00:00,1363,820161,64x,200ms,20,51,1,6977,65535,43014,3027,2328,2385,2897,4651,702,65535
2026-09-14T22:22:59.675267+00:00,1364,820684,64x,200ms,20,51,1,6972,65535,43007,3028,2327,2385,2898,4652,703,65535
2026-09-14T22:23:00.203986+00:00,1365,821209,64x,200ms,20,51,1,6973,65535,42998,3027,2327,2386,2898,4652,703,65535
2026-09-14T22:23:00.724870+00:00,1366,821732,64x,200ms,20,51,1,6973,65535,43013,3027,2327,2385,2896,4650,702,65535
2026-09-14T22:23:01.253680+00:00,1367,822256,64x,200ms,20,51,0,6964,65535,42938,3021,2327,2384,2897,4651,702,65535
2026-09-14T22:23:02.285243+00:00,1368,822815,32x,200ms,20,51,0,3511,57160,21777,1526,839,861,1049,1681,253,45743
2026-09-14T22:23:02.805642+00:00,1369,823339,32x,200ms,20,51,0,7,221,145,9,5,4,6,11,1,264
2026-09-14T22:23:03.323904+00:00,1370,823855,32x,200ms,20,51,0,8,253,165,10,6,5,8,15,2,350
2026-09-14T22:23:03.355038+00:00,1371,824372,32x,200ms,20,51,0,10,316,205,12,8,7,10,20,3,471
2026-09-14T22:23:03.874878+00:00,1372,824890,32x,200ms,20,51,0,10,342,223,13,8,7,11,20,3,485
2026-09-14T22:23:04.916122+00:00,1373,825442,128x,200ms,20,51,1,56,1833,1176,69,40,36,52,100,13,2380
2026-09-14T22:23:05.435708+00:00,1374,825962,128x,200ms,20,51,1,54,1760,1130,67,39,35,50,97,13,2300
2026-09-14T22:23:05.948161+00:00,1375,826482,128x,200ms,20,51,1,54,1767,1134,67,36,33,48,92,13,2188
2026-09-14T22:23:06.468093+00:00,1376,827002,128x,200ms,20,51,1,51,1664,1069,63,36,32,47,89,12,2126
2026-09-14T22:23:06.988120+00:00,1377,827522,128x,200ms,20,51,1,52,1721,1105,65,37,33,48,93,13,2214
2026-09-14T22:23:07.508247+00:00,1378,828041,128x,200ms,20,51,1,53,1754,1126,66,39,36,52,99,14,2368
2026-09-14T22:23:08.028318+00:00,1379,828561,128x,200ms,20,51,0,34,1129,732,43,23,21,31,59,7,1408
2026-09-14T22:23:08.547796+00:00,1380,829080,128x,200ms,20,51,0,35,1159,750,44,28,26,37,71,9,1706
2026-09-14T22:23:09.066898+00:00,1381,829599,128x,200ms,20,51,0,54,1773,1137,67,42,39,56,106,15,2540
2026-09-14T22:23:09.587314+00:00,1382,830118,128x,200ms,20,51,0,58,1896,1214,72,41,38,54,104,15,2478
2026-09-14T22:23:10.108175+00:00,1383,830639,128x,200ms,20,51,0,60,1951,1248,74,40,36,52,100,14,2379
2026-09-14T22:23:10.628254+00:00,1384,831159,128x,200ms,20,51,0,55,1816,1164,69,39,35,51,98,14,2333
2026-09-14T22:23:11.148032+00:00,1385,831679,128x,200ms,20,51,1,53,1739,1116,66,37,34,49,93,13,2221
2026-09-14T22:23:11.187130+00:00,1386,832198,128x,200ms,20,51,1,52,1709,1096,65,36,33,47,90,12,2154
2026-09-14T22:23:11.707690+00:00,1387,832717,128x,200ms,20,51,1,51,1672,1074,63,4374,4468,5416,8694,1339,65535
2026-09-14T22:23:12.235943+00:00,1388,833242,128x,200ms,20,51,1,14037,65535,65535,6194,4733,4836,5861,9412,1450,65535
2026-09-14T22:23:12.755597+00:00,1389,833767,128x,200ms,20,51,1,14027,65535,65535,6196,4734,4836,5861,9414,1449,65535
2026-09-14T22:23:13.283550+00:00,1390,834291,128x,200ms,20,51,1,14031,65535,65535,6199,4735,4835,5861,9414,1450,65535
2026-09-14T22:23:13.803545+00:00,1391,834816,128x,200ms,20,51,0,14033,65535,65535,6199,4734,4835,5861,9412,1450,65535
2026-09-14T22:23:14.332161+00:00,1392,835340,128x,200ms,20,51,0,14036,65535,65535,6201,4733,4833,5861,9413,1450,65535
2026-09-14T22:23:14.856440+00:00,1393,835865,128x,200ms,20,51,0,14035,65535,65535,6200,4732,4835,5860,9412,1450,65535
2026-09-14T22:23:15.375432+00:00,1394,836389,128x,200ms,20,51,0,14031,65535,65535,6200,4732,4834,5861,9412,1450,65535
2026-09-14T22:23:15.904695+00:00,1395,836914,128x,200ms,20,51,0,14028,65535,65535,6198,4732,4835,5860,9411,1450,65535
2026-09-14T22:23:16.424015+00:00,1396,837439,128x,200ms,20,51,0,14028,65535,65535,6199,4731,4833,5860,9414,1450,65535
2026-09-14T22:23:16.952176+00:00,1397,837963,128x,200ms,20,51,1,14029,65535,65535,6200,4732,4835,5860,9413,1450,65535
2026-09-14T22:23:17.479954+00:00,1398,838488,128x,200ms,20,51,1,14030,65535,65535,6200,4732,4833,5860,9413,1450,65535
2026-09-14T22:23:17.999807+00:00,1399,839013,128x,200ms,20,51,1,14028,65535,65535,6200,4732,4835,5860,9412,1450,65535
2026-09-14T22:23:18.528291+00:00,1400,839538,128x,200ms,20,51,1,14029,65535,65535,6200,4733,4834,5860,9414,1450,65535
2026-09-14T22:23:19.048418+00:00,1401,840064,128x,200ms,20,51,1,14031,65535,65535,6199,4730,4831,5858,9410,1450,65535
2026-09-14T22:23:19.575789+00:00,1402,840588,128x,200ms,20,51,1,14027,65535,65535,6200,4732,4834,5859,9412,1450,65535
2026-09-14T22:23:20.095480+00:00,1403,841113,128x,200ms,20,51,0,14028,65535,65535,6197,4733,4835,5862,9415,1451,65535
2026-09-14T22:23:20.624424+00:00,1404,841637,128x,200ms,20,51,0,14026,65535,65535,6200,4733,4835,5861,9413,1451,65535
2026-09-14T22:23:21.144534+00:00,1405,842162,128x,200ms,20,51,0,14066,65535,65535,6217,4732,4833,5859,9412,1450,65535
2026-09-14T22:23:21.672753+00:00,1406,842686,128x,200ms,20,51,0,14069,65535,65535,6217,4731,4833,5858,9409,1449,65535
2026-09-14T22:23:22.199714+00:00,1407,843210,128x,200ms,20,51,0,14031,65535,65535,6199,4731,4832,5859,9410,1451,65535
2026-09-14T22:23:22.720222+00:00,1408,843735,128x,200ms,20,51,0,14066,65535,65535,6217,4731,4833,5860,9411,1450,65535
2026-09-14T22:23:23.240463+00:00,1409,844259,128x,200ms,20,51,1,14031,65535,65535,6199,4734,4834,5861,9413,1451,65535
2026-09-14T22:23:23.768207+00:00,1410,844783,128x,200ms,20,51,1,14032,65535,65535,6199,4733,4832,5860,9410,1450,65535
2026-09-14T22:23:24.296032+00:00,1411,845308,128x,200ms,20,51,1,14026,65535,65535,6200,4732,4835,5860,9413,1451,65535
2026-09-14T22:23:24.816794+00:00,1412,845834,128x,200ms,20,51,1,14025,65535,65535,6197,4734,4834,5861,9413,1450,65535
2026-09-14T22:23:25.344120+00:00,1413,846358,128x,200ms,20,51,1,14031,65535,65535,6198,4732,4833,5859,9411,1450,65535
2026-09-14T22:23:25.872063+00:00,1414,846883,128x,200ms,20,51,1,14030,65535,65535,6198,4732,4833,5858,9409,1450,65535
2026-09-14T22:23:26.392589+00:00,1415,847408,128x,200ms,20,51,0,14026,65535,65535,6197,4733,4836,5861,9414,1450,65535
2026-09-14T22:23:26.912189+00:00,1416,847932,128x,200ms,20,51,0,14023,65535,65535,6195,4732,4834,5860,9413,1450,65535
2026-09-14T22:23:27.440278+00:00,1417,848457,128x,200ms,20,51,0,14029,65535,65535,6197,4734,4836,5861,9413,1451,65535
2026-09-14T22:23:27.960002+00:00,1418,848982,128x,200ms,20,51,0,14068,65535,65535,6216,4733,4834,5861,9413,1451,65535
2026-09-14T22:23:28.487652+00:00,1419,849506,128x,200ms,20,51,0,14032,65535,65535,6198,4732,4835,5859,9412,1450,65535
2026-09-14T22:23:29.008268+00:00,1420,850030,128x,200ms,20,51,0,14025,65535,65535,6197,4731,4833,5859,9409,1450,65535
2026-09-14T22:23:29.536757+00:00,1421,850554,128x,200ms,20,51,1,14066,65535,65535,6215,4732,4833,5860,9411,1450,65535
2026-09-14T22:23:30.064246+00:00,1422,851080,128x,200ms,20,51,1,14031,65535,65535,6197,4730,4833,5860,9409,1450,65535
2026-09-14T22:23:30.591352+00:00,1423,851604,128x,200ms,20,51,1,14025,65535,65535,6194,4732,4833,5861,9412,1450,65535
2026-09-14T22:23:31.112197+00:00,1424,852129,128x,200ms,20,51,1,14063,65535,65535,6214,4729,4834,5858,9412,1450,65535
2026-09-14T22:23:31.640470+00:00,1425,852655,128x,200ms,20,51,1,14033,65535,65535,6197,4731,4835,5859,9411,1450,65535
2026-09-14T22:23:32.160308+00:00,1426,853179,128x,200ms,20,51,1,14064,65535,65535,6213,4732,4834,5859,9413,1450,65535
2026-09-14T22:23:32.687355+00:00,1427,853704,128x,200ms,20,51,0,14028,65535,65535,6195,4731,4835,5860,9411,1449,65535
2026-09-14T22:23:33.207842+00:00,1428,854228,128x,200ms,20,51,0,14027,65535,65535,6195,4730,4834,5859,9409,1449,65535
2026-09-14T22:23:33.735635+00:00,1429,854753,128x,200ms,20,51,0,14073,65535,65535,6214,4730,4833,5859,9408,1450,65535
2026-09-14T22:23:34.256014+00:00,1430,855277,128x,200ms,20,51,0,14032,65535,65535,6197,4730,4834,5859,9409,1450,65535
2026-09-14T22:23:34.784655+00:00,1431,855801,128x,200ms,20,51,0,14033,65535,65535,6196,4730,4832,5860,9409,1450,65535
2026-09-14T22:23:35.304023+00:00,1432,856326,128x,200ms,20,51,0,14034,65535,65535,6196,4730,4833,5857,9407,1449,65535
2026-09-14T22:23:35.831893+00:00,1433,856851,128x,200ms,20,51,1,14028,65535,65535,6196,4731,4835,5860,9409,1450,65535
2026-09-14T22:23:36.352585+00:00,1434,857376,128x,200ms,20,51,1,14030,65535,65535,6195,4734,4836,5861,9412,1450,65535
2026-09-14T22:23:36.880755+00:00,1435,857901,128x,200ms,20,51,1,14034,65535,65535,6198,4731,4834,5860,9409,1449,65535
2026-09-14T22:23:37.407895+00:00,1436,858426,128x,200ms,20,51,1,14029,65535,65535,6194,4731,4833,5860,9409,1449,65535
2026-09-14T22:23:37.927719+00:00,1437,858951,128x,200ms,20,51,1,14030,65535,65535,6195,4732,4834,5861,9410,1450,65535
2026-09-14T22:23:38.456112+00:00,1438,859475,128x,200ms,20,51,1,14037,65535,65535,6196,4732,4835,5861,9413,1450,65535
2026-09-14T22:23:38.976654+00:00,1439,860001,128x,200ms,20,51,0,14026,65535,65535,6194,4733,4834,5860,9410,1450,65535
2026-09-14T22:23:39.503475+00:00,1440,860525,128x,200ms,20,51,0,14029,65535,65535,6193,4733,4835,5860,9410,1450,65535
2026-09-14T22:23:40.023976+00:00,1441,861049,128x,200ms,20,51,0,14026,65535,65535,6194,4733,4835,5859,9412,1450,65535
2026-09-14T22:23:40.546889+00:00,1442,861574,128x,200ms,20,51,0,14025,65535,65535,6194,4733,4834,5860,9413,1451,65535
2026-09-14T22:23:41.074621+00:00,1443,862098,128x,200ms,20,51,0,14031,65535,65535,6193,4733,4836,5861,9412,1450,65535
2026-09-14T22:23:41.599544+00:00,1444,862622,128x,200ms,20,51,0,14065,65535,65535,6213,4732,4834,5862,9413,1450,65535
2026-09-14T22:23:42.128317+00:00,1445,863147,128x,200ms,20,51,1,14031,65535,65535,6194,4733,4835,5862,9412,1450,65535
2026-09-14T22:23:42.651087+00:00,1446,863672,128x,200ms,20,51,1,14032,65535,65535,6194,4731,4834,5860,9412,1450,65535
2026-09-14T22:23:43.170974+00:00,1447,864197,128x,200ms,20,51,1,14025,65535,65535,6193,4732,4836,5862,9411,1450,65535
2026-09-14T22:23:43.730738+00:00,1448,864757,64x,200ms,20,51,1,6974,65535,42914,3020,2327,2385,2896,4647,702,65535
2026-09-14T22:23:44.259255+00:00,1449,865281,64x,200ms,20,51,1,6969,65535,42901,3018,2327,2385,2897,4648,702,65535
2026-09-14T22:23:44.778804+00:00,1450,865805,64x,200ms,20,51,1,6973,65535,42911,3019,2327,2385,2897,4647,702,65535
2026-09-14T22:23:45.299346+00:00,1451,866328,64x,200ms,20,51,0,6971,65535,42906,3018,2327,2385,2897,4647,701,65535
2026-09-14T22:23:45.826701+00:00,1452,866851,64x,200ms,20,51,0,6972,65535,42907,3019,2327,2385,2897,4648,702,65535
2026-09-14T22:23:46.354171+00:00,1453,867376,64x,200ms,20,51,0,6961,65535,42836,3013,2327,2386,2898,4648,702,65535
2026-09-14T22:23:46.872030+00:00,1454,867900,64x,200ms,20,51,0,6961,65535,42830,3012,2327,2386,2897,4646,702,65535
2026-09-14T22:23:47.399550+00:00,1455,868423,64x,200ms,20,51,0,6964,65535,42839,3013,2326,2385,2896,4647,702,65535
2026-09-14T22:23:47.959060+00:00,1456,868983,32x,200ms,20,51,0,3509,57206,21721,1521,1172,1202,1465,2348,354,63884
2026-09-14T22:23:48.479239+00:00,1457,869507,32x,200ms,20,51,1,3509,57204,21721,1521,1172,1203,1465,2347,353,63879
2026-09-14T22:23:49.008216+00:00,1458,870031,32x,200ms,20,51,1,3511,57219,21722,1521,1172,1202,1465,2346,353,63879
2026-09-14T22:23:49.526982+00:00,1459,870555,32x,200ms,20,51,1,3511,57228,21722,1521,1172,1203,1465,2346,353,63873
2026-09-14T22:23:50.055868+00:00,1460,871079,32x,200ms,20,51,1,3510,57224,21722,1521,1172,1203,1465,2346,354,63880
2026-09-14T22:23:50.576020+00:00,1461,871604,32x,200ms,20,51,1,3511,57221,21724,1521,1172,1202,1465,2347,353,63878
2026-09-14T22:23:51.103418+00:00,1462,872127,32x,200ms,20,51,1,3510,57223,21721,1521,1172,1203,1466,2347,354,63892
2026-09-14T22:23:51.623627+00:00,1463,872651,32x,200ms,20,51,0,3509,57206,21717,1521,1172,1203,1465,2347,353,63889
2026-09-14T22:23:52.152329+00:00,1464,873176,32x,200ms,20,51,0,3509,57205,21717,1521,1172,1203,1465,2348,353,63895
2026-09-14T22:23:52.672448+00:00,1465,873700,32x,200ms,20,51,0,3509,57207,21717,1521,1172,1203,1465,2348,354,63892
2026-09-14T22:23:53.199614+00:00,1466,874223,32x,200ms,20,51,0,3511,57234,21722,1521,1172,1202,1465,2346,353,63874
2026-09-14T22:23:53.719884+00:00,1467,874746,32x,200ms,20,51,0,3510,57213,21718,1521,1173,1203,1465,2347,354,63893
2026-09-14T22:23:54.239982+00:00,1468,875270,32x,200ms,20,51,0,3512,57237,21722,1521,1172,1203,1465,2348,354,63892
2026-09-14T22:23:54.768031+00:00,1469,875794,32x,200ms,20,51,1,3512,57241,21723,1521,1172,1203,1465,2348,353,63891
2026-09-14T22:23:55.288035+00:00,1470,876318,32x,200ms,20,51,1,3510,57219,21719,1521,1172,1202,1465,2346,353,63886
2026-09-14T22:23:55.816165+00:00,1471,876843,32x,200ms,20,51,1,3511,57235,21722,1521,1172,1203,1465,2347,353,63881
2026-09-14T22:23:56.337525+00:00,1472,877366,32x,200ms,20,51,1,3510,57237,21719,1521,1172,1203,1465,2346,353,63886
2026-09-14T22:23:56.866298+00:00,1473,877891,32x,200ms,20,51,1,3510,57227,21715,1521,1172,1203,1465,2346,353,63887
2026-09-14T22:23:57.418113+00:00,1474,878450,16x,200ms,20,51,1,1762,28814,10929,764,588,604,736,1179,178,32201
2026-09-14T22:23:57.937065+00:00,1475,878972,16x,200ms,20,51,0,1762,28816,10929,764,588,604,737,1179,178,32200
2026-09-14T22:23:58.465743+00:00,1476,879494,16x,200ms,20,51,0,1761,28809,10927,763,588,604,736,1179,177,32199
2026-09-14T22:23:58.985612+00:00,1477,880017,16x,200ms,20,51,0,1762,28818,10930,764,588,604,736,1179,178,32193
2026-09-14T22:23:59.506233+00:00,1478,880540,16x,200ms,20,51,0,1761,28809,10927,763,588,604,737,1179,178,32206
2026-09-14T22:24:00.034413+00:00,1479,881063,16x,200ms,20,51,0,1761,28815,10928,763,588,603,736,1179,178,32198
2026-09-14T22:24:00.554311+00:00,1480,881586,16x,200ms,20,51,0,1761,28809,10926,763,588,604,736,1179,178,32199
2026-09-14T22:24:01.074158+00:00,1481,882109,16x,200ms,20,51,1,1761,28816,10927,764,588,604,737,1179,178,32212
2026-09-14T22:24:01.593304+00:00,1482,882631,16x,200ms,20,51,1,1762,28816,10927,763,588,604,736,1179,178,32208
2026-09-14T22:24:02.121447+00:00,1483,883153,16x,200ms,20,51,1,1762,28817,10927,763,588,604,737,1179,178,32204
2026-09-14T22:24:02.641629+00:00,1484,883676,16x,200ms,20,51,1,1762,28822,10927,763,588,604,737,1179,178,32207
2026-09-14T22:24:03.162295+00:00,1485,884198,16x,200ms,20,51,1,1762,28819,10926,763,588,604,736,1179,178,32207
2026-09-14T22:24:03.682500+00:00,1486,884720,16x,200ms,20,51,1,1761,28818,10925,763,588,604,737,1179,178,32204
2026-09-14T22:24:04.209444+00:00,1487,885241,16x,200ms,20,51,0,1762,28819,10925,763,588,604,736,1179,178,32203
2026-09-14T22:24:04.729511+00:00,1488,885765,16x,200ms,20,51,0,1761,28812,10923,763,588,603,736,1179,178,32201
2026-09-14T22:24:05.257851+00:00,1489,886287,16x,200ms,20,51,0,1761,28820,10925,763,588,604,737,1179,178,32208
2026-09-14T22:24:05.778001+00:00,1490,886810,16x,200ms,20,51,0,1762,28820,10925,763,588,604,736,1179,178,32203
2026-09-14T22:24:06.297375+00:00,1491,887333,16x,200ms,20,51,0,1761,28815,10922,763,588,604,737,1179,178,32202
2026-09-14T22:24:06.817051+00:00,1492,887857,16x,200ms,20,51,0,1762,28824,10925,763,588,604,737,1179,178,32200
2026-09-14T22:24:07.337413+00:00,1493,888379,16x,200ms,20,51,1,1761,28819,10923,763,588,604,736,1179,177,32201
2026-09-14T22:24:07.865049+00:00,1494,888900,16x,200ms,20,51,1,1762,28821,10923,763,588,604,737,1179,178,32208
2026-09-14T22:24:08.383121+00:00,1495,889423,16x,200ms,20,51,1,1762,28830,10925,763,588,604,737,1179,178,32206
2026-09-14T22:24:08.906139+00:00,1496,889946,16x,200ms,20,51,1,1762,28827,10925,763,588,604,737,1179,178,32213
2026-09-14T22:24:09.425954+00:00,1497,890466,16x,200ms,20,51,1,1761,28821,10922,763,588,604,737,1179,178,32206
2026-09-14T22:24:09.954888+00:00,1498,890988,16x,200ms,20,51,1,1762,28831,10926,763,588,604,736,1179,178,32205
2026-09-14T22:24:10.469765+00:00,1499,891510,16x,200ms,20,51,0,1762,28833,10926,763,588,604,737,1179,178,32212
2026-09-14T22:24:10.996644+00:00,1500,892034,16x,200ms,20,51,0,1762,28833,10925,763,588,604,737,1179,178,32215
2026-09-14T22:24:11.523252+00:00,1501,892557,16x,200ms,20,51,0,1762,28831,10925,763,588,604,737,1179,178,32207
2026-09-14T22:24:12.044531+00:00,1502,893080,16x,200ms,20,51,0,1762,28826,10923,763,588,604,737,1179,178,32214
2026-09-14T22:24:12.564321+00:00,1503,893603,16x,200ms,20,51,0,1762,28835,10925,763,588,604,737,1179,178,32207
2026-09-14T22:24:13.084650+00:00,1504,894127,16x,200ms,20,51,0,1762,28828,10924,763,588,604,737,1179,178,32216
2026-09-14T22:24:13.611951+00:00,1505,894650,16x,200ms,20,51,1,1762,28835,10925,763,588,604,736,1179,178,32204
2026-09-14T22:24:14.132379+00:00,1506,895172,16x,200ms,20,51,1,1762,28833,10924,763,588,604,737,1179,178,32212
2026-09-14T22:24:14.652553+00:00,1507,895694,16x,200ms,20,51,1,1763,28840,10926,763,588,604,737,1179,178,32209
2026-09-14T22:24:15.172917+00:00,1508,896217,16x,200ms,20,51,1,1762,28841,10925,763,588,604,737,1179,178,32211
2026-09-14T22:24:15.700312+00:00,1509,896739,16x,200ms,20,51,1,1763,28842,10925,763,588,604,737,1179,178,32219
2026-09-14T22:24:16.220241+00:00,1510,897261,16x,200ms,20,51,1,1762,28833,10923,763,588,604,737,1179,178,32221
2026-09-14T22:24:16.748363+00:00,1511,897782,16x,200ms,20,51,0,1762,28839,10923,763,588,604,737,1179,178,32215
2026-09-14T22:24:17.269022+00:00,1512,898306,16x,200ms,20,51,0,1762,28841,10925,763,588,604,737,1179,178,32213
2026-09-14T22:24:17.789032+00:00,1513,898829,16x,200ms,20,51,0,1762,28832,10921,763,588,604,737,1180,178,32222
2026-09-14T22:24:18.316899+00:00,1514,899352,16x,200ms,20,51,0,1762,28843,10924,763,588,604,737,1179,178,32213
2026-09-14T22:24:18.836617+00:00,1515,899875,16x,200ms,20,51,0,1762,28834,10922,763,588,604,737,1179,178,32221
2026-09-14T22:24:19.356444+00:00,1516,900399,16x,200ms,20,51,0,1762,28839,10922,763,588,604,737,1179,178,32219
2026-09-14T22:24:19.876794+00:00,1517,900922,16x,200ms,20,51,1,1762,28833,10921,763,588,604,737,1179,178,32218
2026-09-14T22:24:20.404079+00:00,1518,901444,16x,200ms,20,51,1,1762,28837,10922,763,588,604,737,1179,178,32212
2026-09-14T22:24:20.924824+00:00,1519,901966,16x,200ms,20,51,1,1762,28837,10922,763,588,604,737,1179,178,32212
2026-09-14T22:24:21.444557+00:00,1520,902487,16x,200ms,20,51,1,1762,28845,10923,763,588,604,737,1180,178,32221
2026-09-14T22:24:21.964528+00:00,1521,903009,16x,200ms,20,51,1,1762,28838,10921,763,588,604,737,1180,178,32223
2026-09-14T22:24:22.485272+00:00,1522,903528,16x,200ms,20,51,1,1762,28837,10922,763,588,604,737,1179,178,32219
2026-09-14T22:24:23.012341+00:00,1523,904050,16x,200ms,20,51,0,1763,28845,10923,763,588,604,737,1179,178,32218
2026-09-14T22:24:23.531922+00:00,1524,904573,16x,200ms,20,51,0,1762,28840,10922,763,588,604,737,1179,178,32219
2026-09-14T22:24:24.053233+00:00,1525,905097,16x,200ms,20,51,0,1762,28843,10923,763,588,604,737,1179,178,32213
2026-09-14T22:24:24.580951+00:00,1526,905620,16x,200ms,20,51,0,1762,28842,10921,763,588,604,737,1179,178,32223
2026-09-14T22:24:25.101100+00:00,1527,906143,16x,200ms,20,51,0,1762,28846,10922,763,588,604,737,1179,178,32215
2026-09-14T22:24:25.620146+00:00,1528,906667,16x,200ms,20,51,0,1762,28838,10920,763,588,604,737,1179,177,32211
2026-09-14T22:24:26.148810+00:00,1529,907190,16x,200ms,20,51,1,1762,28846,10921,763,588,604,737,1179,178,32211
2026-09-14T22:24:26.669187+00:00,1530,907711,16x,200ms,20,51,1,1762,28846,10921,763,588,604,737,1179,178,32220
2026-09-14T22:24:27.188551+00:00,1531,908233,16x,200ms,20,51,1,1762,28838,10920,763,588,604,737,1179,178,32218
2026-09-14T22:24:27.708477+00:00,1532,908755,16x,200ms,20,51,1,1762,28843,10920,763,588,604,737,1179,178,32217
2026-09-14T22:24:28.228520+00:00,1533,909278,16x,200ms,20,51,1,1762,28842,10920,763,588,604,737,1179,178,32222
2026-09-14T22:24:28.756209+00:00,1534,909800,16x,200ms,20,51,1,1762,28846,10919,763,588,604,737,1179,178,32220
2026-09-14T22:24:29.276376+00:00,1535,910322,16x,200ms,20,51,0,1762,28837,10917,763,588,604,737,1179,178,32220
2026-09-14T22:24:29.797148+00:00,1536,910845,16x,200ms,20,51,0,1762,28851,10921,763,588,604,737,1179,178,32217
2026-09-14T22:24:30.326692+00:00,1537,911368,16x,200ms,20,51,0,1762,28846,10920,763,588,604,737,1179,178,32210
2026-09-14T22:24:30.846824+00:00,1538,911890,16x,200ms,20,51,0,1762,28845,10919,763,588,604,737,1179,178,32224
2026-09-14T22:24:31.367263+00:00,1539,912413,16x,200ms,20,51,0,1763,28850,10921,763,588,604,737,1179,178,32227
2026-09-14T22:24:31.886827+00:00,1540,912935,16x,200ms,20,51,0,1762,28846,10919,763,588,604,737,1179,178,32210
2026-09-14T22:24:32.415222+00:00,1541,913459,16x,200ms,20,51,1,1762,28847,10918,763,588,604,737,1179,177,32210
2026-09-14T22:24:32.935129+00:00,1542,913981,16x,200ms,20,51,1,1762,28847,10918,763,588,604,737,1179,177,32209
2026-09-14T22:24:33.454376+00:00,1543,914503,16x,200ms,20,51,1,1763,28850,10919,763,588,604,737,1179,177,32211
2026-09-14T22:24:33.974287+00:00,1544,915025,16x,200ms,20,51,1,1762,28847,10918,763,588,604,737,1179,178,32219
2026-09-14T22:24:34.501610+00:00,1545,915547,16x,200ms,20,51,1,1762,28852,10918,763,588,604,737,1179,177,32212
